scheduled_ms,actual_ms,drift_ms
118620000,118620000,0.15
118680000,118679999,-0.03
118740000,118740000,0.36
118800000,118799999,-0.04
118860000,118860000,0.43
118920000,118920005,5.73
118980000,118979999,-0.82
119040000,119039999,-0.86
119100000,119099999,-0.51
119160000,119159999,-0.52
119220000,119219999,-0.27
119280000,119279999,-0.22
119340000,119340004,4.73
119400000,119399999,-0.95
119460000,119459999,-0.71
119520000,119519999,-0.56
119580000,119579999,-0.52
119640000,119639999,-0.34
119700000,119700001,1.00
119760000,119759999,-0.32
119820000,119819999,-0.40
119880000,119879999,-0.14
119940000,119939999,-0.16
120000000,119999999,-0.26
120060000,120059999,-0.04
120120000,120120000,0.08
120180000,120179999,-0.13
120240000,120240000,0.14
120300000,120299999,-0.07
120360000,120360000,0.17
120420000,120420000,0.15
120480000,120480000,0.28
120540000,120540000,0.35
120600000,120600000,0.34
120660000,120660000,0.33
120720000,120720005,5.25
120780000,120779999,-0.73
120840000,120839999,-0.80
120900000,120899999,-0.60
120960000,120959999,-0.28
121020000,121020000,0.33
121080000,121080002,2.03
121140000,121139999,-0.52
121200000,121199999,-0.65
121260000,121259999,-0.60
121320000,121319999,-0.28
121380000,121379999,-0.42
121440000,121439999,-0.09
121500000,121499999,-0.14
121560000,121560001,1.55
121620000,121619999,-0.31
121680000,121680000,0.10
121740000,121739999,-0.22
121800000,121799999,-0.36
121860000,121859999,-0.16
121920000,121920002,2.80
121980000,121979999,-0.72
122040000,122039999,-0.53
122100000,122099999,-0.40
122160000,122159999,-0.32
122220000,122219999,-0.11
122280000,122279999,-0.14
122340000,122339999,-0.05
122400000,122399999,-0.11
122460000,122460000,0.16
122520000,122520000,0.27
122580000,122579999,-0.02
122640000,122640000,0.14
122700000,122700000,0.18
122760000,122759999,-0.68
122820000,122820000,0.77
122880000,122880000,0.91
122940000,122940000,0.45
123000000,123000000,0.52
123060000,123060000,0.33
123120000,123120001,1.81
123180000,123180000,0.33
123240000,123239999,-0.05
123300000,123300001,1.87
123360000,123359999,-0.41
123420000,123420005,5.45
123480000,123479998,-1.18
123540000,123539999,-0.75
123600000,123599999,-0.55
123660000,123660004,4.43
123720000,123719998,-1.50
123780000,123779998,-1.26
123840000,123839999,-0.90
123900000,123899999,-0.63
123960000,123959999,-0.36
124020000,124020002,2.58
124080000,124079999,-0.85
124140000,124140000,0.64
124200000,124199999,-0.72
124260000,124259999,-0.47
124320000,124319999,-0.58
124380000,124379999,-0.39
124440000,124440000,0.98
124500000,124499999,-0.15
124560000,124560000,0.14
124620000,124620000,0.52
124680000,124679999,-0.05
124740000,124739999,-0.39
124800000,124799999,-0.11
124860000,124859999,-0.07
124920000,124919999,-0.07
124980000,124980000,0.26
125040000,125039999,-0.04
125100000,125099999,-0.13
125160000,125160000,0.15
125220000,125220000,0.50
125280000,125280000,0.31
125340000,125339999,-0.02
125400000,125400000,0.75
125460000,125460000,0.24
125520000,125520006,6.96
125580000,125579998,-1.40
125640000,125639998,-1.12
125700000,125699999,-0.90
125760000,125759999,-0.98
125820000,125819999,-0.74
125880000,125879999,-0.42
125940000,125940006,6.79
126000000,125999998,-1.63
126060000,126059998,-1.26
126120000,126119998,-1.12
126180000,126179999,-0.70
126240000,126239999,-0.49
126300000,126299999,-0.45
126360000,126360005,5.82
126420000,126419998,-1.39
126480000,126480004,4.06
126540000,126539997,-2.01
126600000,126599998,-1.67
126660000,126659998,-1.00
126720000,126719999,-0.98
126780000,126779999,-0.72
126840000,126839999,-0.62
126900000,126899999,-0.29
126960000,126959999,-0.25
127020000,127019999,-0.15
127080000,127080005,5.33
127140000,127139998,-1.17
127200000,127199999,-0.80
127260000,127259999,-0.81
127320000,127319999,-0.39
127380000,127379999,-0.25
127440000,127440000,0.93
127500000,127499999,-0.51
127560000,127560007,7.14
127620000,127619998,-1.44
127680000,127679998,-1.27
127740000,127739998,-1.18
127800000,127799999,-0.78
127860000,127860005,5.85
127920000,127919998,-1.62
127980000,127980002,2.69
128040000,128039998,-1.99
128100000,128099998,-1.27
128160000,128159998,-1.06
128220000,128219999,-0.70
128280000,128279999,-0.91
128340000,128339999,-0.49
128400000,128399999,-0.50
128460000,128459999,-0.45
128520000,128520004,4.73
128580000,128579999,-0.96
128640000,128639999,-0.28
128700000,128699999,-0.76
128760000,128759999,-0.52
128820000,128819999,-0.41
128880000,128879999,-0.35
128940000,128939999,-0.39
129000000,128999999,-0.14
129060000,129059999,-0.27
129120000,129120000,0.11
129180000,129179999,-0.17
129240000,129240000,0.08
129300000,129300000,0.18
129360000,129360000,0.17
129420000,129420000,0.36
129480000,129480000,0.52
129540000,129539999,-0.12
129600000,129600003,3.83
129660000,129659999,-0.66
129720000,129720005,5.97
129780000,129779998,-1.43
129840000,129839998,-1.47
129900000,129899998,-1.20
129960000,129959998,-1.03
130020000,130019999,-0.64
130080000,130079999,-0.04
130140000,130139999,-0.55
130200000,130199999,-0.41
130260000,130259999,-0.14
130320000,130319999,-0.20
130380000,130380000,0.37
130440000,130439999,-0.17
130500000,130499999,-0.04
130560000,130559999,-0.05
130620000,130619999,-0.08
130680000,130680000,0.12
130740000,130740003,3.97
130800000,130799999,-0.43
130860000,130859999,-0.39
130920000,130919999,-0.35
130980000,130979999,-0.25
131040000,131040000,0.56
131100000,131099999,-0.23
131160000,131160002,2.20
131220000,131219999,-0.68
131280000,131279999,-0.35
131340000,131339999,-0.29
131400000,131399999,-0.27
131460000,131459999,-0.10
131520000,131519999,-0.07
131580000,131579999,-0.23
131640000,131639999,-0.02
131700000,131700000,0.56
131760000,131760000,0.48
131820000,131820003,3.18
131880000,131879999,-0.64
131940000,131939999,-0.45
132000000,131999999,-0.33
132060000,132059999,-0.44
132120000,132119999,-0.12
132180000,132179999,-0.29
132240000,132239999,-0.23
132300000,132299999,-0.01
132360000,132360000,0.27
132420000,132420000,0.13
132480000,132480000,0.12
132540000,132540000,0.40
132600000,132599999,-0.00
132660000,132660000,0.11
132720000,132720004,4.45
132780000,132779999,-0.58
132840000,132839999,-0.57
132900000,132899999,-0.46
132960000,132959999,-0.51
133020000,133019999,-0.18
133080000,133079999,-0.29
133140000,133140000,0.16
133200000,133199999,-0.08
133260000,133259999,-0.19
133320000,133320005,5.10
133380000,133379999,-0.81
133440000,133439999,-0.49
133500000,133499999,-0.66
133560000,133559999,-0.42
133620000,133619999,-0.27
133680000,133680004,4.11
133740000,133739999,-0.93
133800000,133799999,-0.72
133860000,133859999,-0.68
133920000,133919999,-0.79
133980000,133979999,-0.43
134040000,134039999,-0.45
134100000,134099999,-0.22
134160000,134159999,-0.17
134220000,134219999,-0.04
134280000,134279999,-0.12
134340000,134340000,0.24
134400000,134399999,-0.05
134460000,134459999,-0.01
134520000,134520001,1.89
134580000,134580006,6.30
134640000,134639998,-1.34
134700000,134699998,-1.14
134760000,134759999,-0.71
134820000,134819999,-0.61
134880000,134879999,-0.41
134940000,134940000,0.50
135000000,134999999,-0.33
135060000,135059999,-0.44
135120000,135120006,6.32
135180000,135179999,-0.58
135240000,135240008,8.93
135300000,135299997,-2.76
135360000,135359997,-2.04
135420000,135419998,-1.82
135480000,135479998,-1.47
135540000,135539998,-1.20
135600000,135599998,-1.03
135660000,135659999,-0.69
135720000,135719999,-0.45
135780000,135779999,-0.57
135840000,135839999,-0.46
135900000,135900000,0.48
135960000,135959999,-0.33
136020000,136020008,8.61
136080000,136079998,-1.82
136140000,136139998,-1.53
136200000,136199998,-1.05
136260000,136259997,-2.23
136320000,136319999,-0.26
136380000,136379999,-0.25
136440000,136439999,-0.18
136500000,136499999,-0.30
136560000,136559999,-0.21
136620000,136619999,-0.16
136680000,136680000,0.28
136740000,136740000,0.12
136800000,136800000,0.15
136860000,136859999,-0.02
136920000,136920002,2.97
136980000,136979999,-0.49
137040000,137040002,2.36
137100000,137099999,-0.50
137160000,137159999,-0.39
137220000,137219999,-0.45
137280000,137280002,2.57
137340000,137339999,-0.63
137400000,137399999,-0.69
137460000,137459999,-0.43
137520000,137519999,-0.39
137580000,137579999,-0.32
137640000,137639999,-0.31
137700000,137699999,-0.08
137760000,137759999,-0.01
137820000,137819999,-0.14
137880000,137880000,0.18
137940000,137940000,0.27
138000000,137999999,-0.20
138060000,138059999,-0.11
138120000,138119999,-0.20
138180000,138179998,-1.30
138240000,138240000,0.45
138300000,138300000,0.28
138360000,138359998,-1.91
138420000,138420000,0.70
138480000,138480000,0.68
138540000,138540000,0.68
138600000,138600002,2.63
138660000,138659999,-0.30
138720000,138719999,-0.25
138780000,138780001,1.01
138840000,138839999,-0.14
138900000,138900000,0.59
138960000,138960002,2.55
139020000,139019999,-0.54
139080000,139079999,-0.62
139140000,139139999,-0.13
139200000,139200004,4.58
139260000,139260002,2.77
139320000,139319998,-1.77
139380000,139379998,-1.41
139440000,139439999,-0.94
139500000,139499999,-0.64
139560000,139559999,-0.74
139620000,139619999,-0.37
139680000,139679999,-0.22
139740000,139739999,-0.22
139800000,139799999,-0.33
139860000,139859996,-3.23
139920000,139920000,0.62
139980000,139980000,0.46
140040000,140040000,0.96
140100000,140100001,1.11
140160000,140160002,2.00
140220000,140220008,8.11
140280000,140279998,-1.58
140340000,140339998,-1.42
140400000,140399998,-1.36
140460000,140460004,4.98
140520000,140519998,-1.92
140580000,140579998,-1.44
140640000,140639998,-1.14
140700000,140699999,-0.81
140760000,140759999,-0.68
140820000,140819999,-0.37
140880000,140879999,-0.29
140940000,140939999,-0.10
141000000,141000000,0.17
141060000,141059999,-0.37
141120000,141120000,0.46
141180000,141180000,0.12
141240000,141239999,-0.07
141300000,141299999,-0.08
141360000,141359999,-0.23
141420000,141419999,-0.12
141480000,141479999,-0.10
141540000,141539999,-0.09
141600000,141600003,3.74
141660000,141659999,-0.48
141720000,141719999,-0.55
141780000,141779999,-0.23
141840000,141839999,-0.14
141900000,141899999,-0.07
141960000,141959999,-0.25
142020000,142019999,-0.02
142080000,142079999,-0.33
142140000,142139999,-0.22
142200000,142199999,-0.05
142260000,142259999,-0.12
142320000,142319999,-0.07
142380000,142379999,-0.02
142440000,142440000,0.27
142500000,142500000,0.42
142560000,142560000,0.57
142620000,142620000,0.13
142680000,142680000,0.27
142740000,142740001,1.38
142800000,142799999,-0.14
142860000,142859999,-0.13
142920000,142920001,1.30
142980000,142979999,-0.37
143040000,143039999,-0.31
143100000,143099999,-0.25
143160000,143159999,-0.01
143220000,143220005,5.20
143280000,143279999,-0.83
143340000,143339999,-0.71
143400000,143399999,-0.60
143460000,143459999,-0.58
143520000,143519999,-0.18
143580000,143579999,-0.37
143640000,143639999,-0.10
143700000,143700000,0.21
143760000,143760000,0.11
143820000,143819999,-0.20
143880000,143880000,0.10
143940000,143939999,-0.14
144000000,143999999,-0.05
144060000,144060000,0.17
144120000,144120000,0.09
144180000,144180000,0.15
144240000,144240000,0.18
144300000,144299999,-0.03
144360000,144360000,0.26
144420000,144420000,0.37
144480000,144480000,0.22
144540000,144540002,2.77
144600000,144599999,-0.38
144660000,144659999,-0.10
144720000,144719999,-0.45
144780000,144779999,-0.10
144840000,144839999,-0.06
144900000,144899999,-0.19
144960000,144960002,2.75
145020000,145019999,-0.38
145080000,145079999,-0.34
145140000,145139999,-0.38
145200000,145199999,-0.13
145260000,145259999,-0.28
145320000,145320001,1.38
145380000,145380000,0.76
145440000,145440004,4.27
145500000,145499999,-0.35
145560000,145560006,6.87
145620000,145619998,-1.96
145680000,145679998,-1.81
145740000,145739998,-1.36
145800000,145799999,-0.95
145860000,145859999,-0.89
145920000,145919999,-0.52
145980000,145979999,-0.53
146040000,146039999,-0.24
146100000,146100000,0.55
146160000,146159999,-0.29
146220000,146219999,-0.01
146280000,146280005,5.74
146340000,146339998,-1.53
146400000,146399998,-1.22
146460000,146459999,-0.77
146520000,146519999,-0.10
146580000,146579999,-0.42
146640000,146640002,2.93
146700000,146699999,-0.42
146760000,146759999,-0.51
146820000,146819999,-0.43
146880000,146879999,-0.33
146940000,146939999,-0.37
147000000,146999999,-0.29
147060000,147059999,-0.09
147120000,147119999,-0.06
147180000,147180000,0.17
147240000,147240000,0.16
147300000,147299999,-0.16
147360000,147359998,-1.34
147420000,147420001,1.28
147480000,147480000,0.30
147540000,147540000,0.47
147600000,147600001,1.19
147660000,147659999,-0.27
147720000,147719999,-0.21
147780000,147780002,2.14
147840000,147839999,-0.31
147900000,147899999,-0.39
147960000,147959999,-0.33
148020000,148019999,-0.25
148080000,148079999,-0.15
148140000,148140000,0.14
148200000,148200000,0.12
148260000,148260004,4.02
148320000,148319999,-0.10
148380000,148379999,-0.70
148440000,148439999,-0.33
148500000,148499999,-0.48
148560000,148559999,-0.21
148620000,148619999,-0.13
148680000,148679999,-0.24
148740000,148739999,-0.16
148800000,148800000,0.15
148860000,148859999,-0.12
148920000,148919999,-0.06
148980000,148979999,-0.06
149040000,149039999,-0.00
149100000,149100000,0.33
149160000,149160000,0.32
149220000,149220000,0.30
149280000,149280004,4.06
149340000,149339999,-0.73
149400000,149399999,-0.55
149460000,149459999,-0.49
149520000,149520002,2.71
149580000,149579998,-1.90
149640000,149639999,-0.01
149700000,149700000,0.14
149760000,149759999,-0.01
149820000,149819999,-0.21
149880000,149879999,-0.02
149940000,149939999,-0.29
150000000,150000000,0.27
150060000,150059998,-1.53
150120000,150120000,0.47
150180000,150180000,0.13
150240000,150239999,-0.09
150300000,150300000,0.11
150360000,150359999,-0.04
150420000,150419999,-0.06
150480000,150480000,0.17
150540000,150540000,0.50
150600000,150600000,0.08
150660000,150660000,0.39
150720000,150719999,-0.02
150780000,150780000,0.88
150840000,150839999,-0.16
150900000,150900000,0.08
150960000,150960000,0.11
151020000,151019999,-0.06
151080000,151080000,0.35
151140000,151140000,0.12
151200000,151199999,-0.02
151260000,151260002,2.14
151320000,151319998,-1.35
151380000,151380000,0.49
151440000,151440000,0.11
151500000,151500000,0.43
151560000,151559999,-0.07
151620000,151620000,0.08
151680000,151680004,4.15
151740000,151739999,-0.54
151800000,151799999,-0.52
151860000,151859999,-0.48
151920000,151919999,-0.19
151980000,151979999,-0.28
152040000,152039999,-0.04
152100000,152099999,-0.17
152160000,152160000,0.13
152220000,152219999,-0.13
152280000,152279999,-0.08
152340000,152340000,0.35
152400000,152400000,0.08
152460000,152460000,0.18
152520000,152520000,0.37
152580000,152580000,0.33
152640000,152639999,-0.06
152700000,152700000,0.16
152760000,152759999,-0.04
152820000,152820000,0.37
152880000,152880000,0.13
152940000,152940000,0.23
153000000,153000005,5.97
153060000,153059999,-0.93
153120000,153119999,-0.93
153180000,153179999,-0.57
153240000,153239999,-0.31
153300000,153300000,0.74
153360000,153359999,-0.26
153420000,153419999,-0.42
153480000,153479999,-0.39
153540000,153539999,-0.17
153600000,153599999,-0.31
153660000,153660000,0.11
153720000,153720000,0.09
153780000,153780000,0.32
153840000,153839999,-0.04
153900000,153899999,-0.19
153960000,153960000,0.13
154020000,154019999,-0.07
154080000,154079999,-0.06
154140000,154140003,3.07
154200000,154199999,-0.26
154260000,154259999,-0.31
154320000,154319999,-0.55
154380000,154379999,-0.22
154440000,154439999,-0.02
154500000,154500004,4.76
154560000,154559998,-1.14
154620000,154619999,-0.74
154680000,154679999,-0.60
154740000,154739999,-0.51
154860000,154859996,-3.92
154920000,154919996,-3.23
154980000,154979997,-2.49
155040000,155039998,-1.98
155100000,155099998,-1.49
155160000,155159998,-1.24
155220000,155219998,-1.07
155280000,155279999,-0.87
155340000,155339999,-0.54
155400000,155399999,-0.38
155460000,155459999,-0.20
155520000,155519999,-0.38
155580000,155579999,-0.11
155640000,155639999,-0.03
155700000,155700000,0.10
155760000,155759999,-0.04
155820000,155820000,0.09
155880000,155879999,-0.14
155940000,155940000,0.28
156000000,156000000,0.10
156060000,156060000,0.16
156120000,156119999,-0.08
156180000,156179999,-0.03
156240000,156240000,0.31
156300000,156299999,-0.02
156360000,156360000,0.39
156420000,156420000,0.14
156480000,156480000,0.32
156540000,156539999,-0.03
156600000,156600000,0.37
156660000,156660000,0.17
156720000,156720000,0.13
156780000,156779999,-0.06
156840000,156840000,0.74
156900000,156900000,0.83
156960000,156959999,-0.06
157020000,157019999,-0.01
157080000,157079999,-0.13
157140000,157139999,-0.10
157200000,157200000,0.28
157260000,157260000,0.14
157320000,157320000,0.12
157380000,157380000,0.13
157440000,157439999,-0.42
157500000,157500000,0.10
157560000,157560000,0.11
157620000,157620000,0.40
157680000,157680000,0.49
157740000,157740001,1.14
157800000,157800000,0.11
157860000,157859999,-0.19
157920000,157919999,-0.11
157980000,157979999,-0.13
158040000,158040000,0.16
158100000,158100000,0.13
158160000,158160000,0.15
158220000,158220000,0.36
158280000,158279999,-0.07
158340000,158340000,0.38
158400000,158399999,-0.15
158460000,158459999,-0.06
158520000,158519999,-0.00
158580000,158579999,-0.13
158640000,158640000,0.19
158700000,158699999,-0.10
158760000,158760000,0.57
158820000,158820000,0.13
158880000,158880000,0.18
158940000,158940000,0.13
159000000,159000000,0.13
159060000,159060000,0.34
159120000,159120000,0.08
159180000,159180000,0.19
159240000,159240000,0.13
159300000,159300000,0.28
159360000,159359999,-0.09
159420000,159419999,-0.06
159480000,159480000,0.08
159540000,159540000,0.39
159600000,159600000,0.15
159660000,159660000,0.38
159720000,159719999,-0.00
159780000,159780000,0.17
159840000,159840000,0.15
159900000,159900000,0.24
159960000,159959999,-0.07
160020000,160020000,0.40
160080000,160080000,0.28
160140000,160140000,0.12
160200000,160200000,0.11
160260000,160259999,-0.02
160320000,160320000,0.41
160380000,160379999,-0.05
160440000,160440000,0.66
160500000,160500006,6.19
160560000,160559999,-0.75
160620000,160619998,-1.04
160680000,160679999,-0.68
160740000,160739999,-0.71
160800000,160799999,-0.31
160860000,160859999,-0.26
160920000,160919999,-0.12
160980000,160979999,-0.21
161040000,161039999,-0.02
161100000,161099999,-0.06
161160000,161160000,0.11
161220000,161220000,0.08
161280000,161279999,-0.10
161340000,161340000,0.32
161400000,161400000,0.14
161460000,161460000,0.15
161520000,161519999,-0.04
161580000,161580000,0.39
161640000,161640000,0.21
161700000,161700000,0.12
161760000,161759999,-0.01
161820000,161819999,-0.00
161880000,161880000,0.38
161940000,161940000,0.17
162000000,162000002,2.02
162060000,162059999,-0.44
162120000,162119999,-0.04
162180000,162179999,-0.30
162240000,162239999,-0.17
162300000,162299999,-0.09
162360000,162360000,0.98
162420000,162419997,-2.92
162480000,162480000,0.48
162540000,162540000,0.33
162600000,162600000,0.30
162660000,162660000,0.80
162720000,162720000,0.26
162780000,162780000,0.20
162840000,162840000,0.20
162900000,162900000,0.09
162960000,162960000,0.81
163020000,163020000,0.10
163080000,163080000,0.21
163140000,163140000,0.37
163200000,163199999,-0.10
163260000,163259999,-0.09
163320000,163320000,0.11
163380000,163379999,-0.04
163440000,163439999,-0.01
163500000,163500000,0.08
163560000,163560000,0.33
163620000,163620000,0.34
163680000,163680000,0.17
163740000,163740000,0.19
163800000,163800000,0.19
163860000,163860000,0.16
163920000,163919998,-1.36
163980000,163980000,0.84
164040000,164040002,2.03
164100000,164100000,0.19
164160000,164159999,-0.06
164220000,164219999,-0.01
164280000,164280000,0.12
164340000,164339999,-0.13
164400000,164400004,4.30
164460000,164459999,-0.53
164520000,164519999,-0.34
164580000,164579999,-0.60
164640000,164639999,-0.31
164700000,164699999,-0.41
164760000,164759999,-0.07
164820000,164819999,-0.23
164880000,164879999,-0.08
164940000,164939999,-0.09
165000000,165000000,0.48
165060000,165059999,-0.06
165120000,165120000,0.30
165180000,165179999,-0.10
165240000,165239999,-0.04
165300000,165300004,4.53
165360000,165359999,-0.56
165420000,165419999,-0.66
165480000,165479999,-0.45
165540000,165539999,-0.13
165600000,165599999,-0.37
165660000,165659999,-0.19
165720000,165719999,-0.22
165780000,165779999,-0.06
165840000,165839999,-0.06
165900000,165900000,0.47
165960000,165959999,-0.01
166020000,166020000,0.13
166080000,166080001,1.69
166140000,166139999,-0.35
166200000,166199999,-0.27
166260000,166259999,-0.05
166320000,166320000,0.28
166380000,166379999,-0.12
166440000,166439999,-0.04
166500000,166499999,-0.12
166560000,166560000,0.38
166620000,166619999,-0.10
166680000,166680002,2.16
166740000,166739999,-0.47
166800000,166799999,-0.36
166860000,166859999,-0.32
166920000,166919999,-0.07
166980000,166979999,-0.21
167040000,167040000,0.33
167100000,167099999,-0.15
167160000,167160000,0.15
167220000,167219999,-0.07
167280000,167279999,-0.06
167340000,167340000,0.64
167400000,167400000,0.17
167460000,167460000,0.31
167520000,167519999,-0.08
167580000,167580000,0.11
167640000,167640000,0.48
167700000,167700000,0.35
167760000,167759999,-0.06
167820000,167819999,-0.18
167880000,167879999,-0.02
167940000,167940000,0.43
168000000,167999999,-0.10
168060000,168059999,-0.04
168120000,168120000,0.20
168180000,168180000,0.18
168240000,168239999,-0.04
168300000,168300000,0.27
168360000,168360000,0.14
168420000,168420000,0.42
168480000,168480000,0.31
168540000,168540003,3.83
168600000,168599999,-0.54
168660000,168660004,4.84
168720000,168719998,-1.28
168780000,168780005,5.45
168840000,168839998,-1.45
168900000,168899998,-1.58
168960000,168959998,-1.27
169020000,169019998,-1.12
169080000,169079999,-0.90
169140000,169139999,-0.78
169200000,169199999,-0.55
169260000,169259999,-0.38
169320000,169320003,3.89
169380000,169379999,-0.88
169440000,169439999,-0.93
169500000,169499999,-0.58
169560000,169559999,-0.60
169620000,169619999,-0.37
169680000,169679999,-0.17
169740000,169739999,-0.11
169800000,169800000,0.11
169860000,169860000,0.10
169920000,169919999,-0.02
169980000,169980000,0.39
170040000,170039999,-0.19
170100000,170100000,0.13
170160000,170159999,-0.15
170220000,170220000,0.28
170280000,170280000,0.13
170340000,170339999,-0.09
170400000,170399999,-0.05
170460000,170459999,-0.04
170520000,170519999,-0.05
170580000,170579999,-0.01
170640000,170639999,-0.11
170700000,170699999,-0.05
170760000,170760000,0.15
170820000,170820000,0.39
170880000,170880000,0.16
170940000,170940000,0.23
171000000,170999999,-0.05
171060000,171060000,0.29
171120000,171120000,0.30
171180000,171180000,0.52
171240000,171240000,0.71
171300000,171300000,0.28
171360000,171359999,-0.03
171420000,171419999,-0.20
171480000,171479999,-0.13
171540000,171540000,0.16
171600000,171600004,4.55
171660000,171660000,0.13
171720000,171719999,-0.83
171780000,171779999,-0.49
171840000,171839999,-0.42
171900000,171899999,-0.27
171960000,171960004,4.56
172020000,172019998,-1.04
172080000,172080004,4.42
172140000,172139998,-1.70
172200000,172199998,-1.34
172260000,172259999,-1.00
172320000,172319999,-0.93
172380000,172379999,-0.61
172440000,172439999,-0.63
172500000,172499999,-0.43
172560000,172559999,-0.23
172620000,172619999,-0.03
172680000,172679999,-0.12
172740000,172740000,0.97
172800000,172799999,-0.19
172860000,172859999,-0.26
172920000,172920000,0.11
172980000,172980004,4.56
173040000,173040002,2.94
173100000,173099998,-1.49
173160000,173159998,-1.12
173220000,173219999,-0.85
173280000,173280000,0.31
173340000,173339999,-0.01
173400000,173399999,-0.61
173460000,173459999,-0.69
173520000,173519999,-0.30
173580000,173579999,-0.26
173640000,173640000,0.52
173700000,173699999,-0.30
173760000,173759999,-0.21
173820000,173819999,-0.17
173880000,173880000,0.11
173940000,173939999,-0.14
174000000,173999999,-0.03
174060000,174060000,0.35
174120000,174120006,6.65
174180000,174179998,-1.09
174240000,174239999,-0.89
174300000,174299999,-0.83
174360000,174359999,-0.52
174420000,174419999,-0.41
174480000,174479999,-0.48
174540000,174539999,-0.30
174600000,174599999,-0.23
174660000,174659999,-0.08
174720000,174719999,-0.27
174780000,174780001,1.77
174840000,174839999,-0.06
174900000,174899999,-0.22
174960000,174959999,-0.21
175020000,175019999,-0.19
175080000,175079999,-0.25
175140000,175139999,-0.06
175200000,175199999,-0.05
175260000,175259999,-0.10
175320000,175319999,-0.04
175380000,175380000,0.38
175440000,175440005,5.27
175500000,175499999,-0.59
175560000,175559999,-0.75
175620000,175619999,-0.50
175680000,175679999,-0.46
175740000,175739999,-0.42
175800000,175799999,-0.26
175860000,175859999,-0.24
175920000,175919999,-0.07
175980000,175979999,-0.05
176040000,176040000,0.12
176100000,176100000,0.18
176160000,176160000,0.13
176220000,176220000,0.15
176280000,176280000,0.29
176340000,176339999,-0.13
176400000,176400000,0.13
176460000,176460000,0.32
176520000,176520000,0.08
176580000,176579999,-0.11
176640000,176640004,4.60
176700000,176699999,-0.61
176760000,176759999,-0.56
176820000,176820004,4.74
176880000,176879998,-1.27
176940000,176939998,-1.04
177000000,176999999,-0.98
177060000,177059999,-0.62
177120000,177119999,-0.40
177180000,177179999,-0.30
177240000,177239999,-0.23
177300000,177299999,-0.12
177360000,177359999,-0.27
177420000,177419999,-0.07
177480000,177480000,0.39
177540000,177539999,-0.08
177600000,177599999,-0.12
177660000,177660000,0.86
177720000,177719999,-0.17
177780000,177779999,-0.16
177840000,177839999,-0.05
177900000,177900000,0.16
177960000,177959999,-0.06
178020000,178020000,0.47
178080000,178080000,0.08
178140000,178140001,1.43
178200000,178200001,1.27
178260000,178259999,-0.13
178320000,178319999,-0.19
178380000,178380000,0.51
178440000,178439999,-0.13
178500000,178499999,-0.12
178560000,178559999,-0.23
178620000,178619999,-0.25
178680000,178679999,-0.03
178740000,178739999,-0.22
178800000,178799999,-0.28
178860000,178859999,-0.11
178920000,178919999,-0.17
178980000,178980005,5.22
179040000,179040000,0.31
179100000,179099999,-0.67
179160000,179159999,-0.46
179220000,179219999,-0.29
179280000,179279999,-0.25
179340000,179339999,-0.44
179400000,179399999,-0.08
179460000,179459999,-0.22
179520000,179519999,-0.03
179580000,179580005,5.47
179640000,179639999,-0.85
179700000,179699999,-0.92
179760000,179759999,-0.07
179820000,179819999,-0.61
179880000,179879999,-0.29
179940000,179939999,-0.43
180000000,179999999,-0.16
180060000,180059999,-0.10
180120000,180119999,-0.06
180180000,180179999,-0.06
180240000,180239999,-0.02
180300000,180300000,0.48
180360000,180359999,-0.09
180420000,180420000,0.12
180480000,180479999,-0.04
180540000,180539999,-0.07
180600000,180600000,0.47
180660000,180659999,-0.08
180720000,180720005,5.15
180780000,180779999,-0.59
180840000,180839999,-0.77
180900000,180899999,-0.44
180960000,180959999,-0.32
181020000,181019999,-0.21
181080000,181079999,-0.14
181140000,181139999,-0.12
181200000,181200000,0.19
181260000,181259999,-0.23
181320000,181319999,-0.01
181380000,181379999,-0.01
181440000,181440000,0.12
181500000,181500000,0.83
181560000,181559999,-0.05
181620000,181619999,-0.21
181680000,181679999,-0.14
181740000,181740000,0.19
181800000,181800000,0.52
181860000,181860004,4.54
181920000,181919999,-0.68
181980000,181979999,-0.26
182040000,182039999,-0.50
182100000,182099999,-0.49
182160000,182159999,-0.21
182220000,182219999,-0.24
182280000,182279999,-0.02
182340000,182340002,2.57
182400000,182399999,-0.44
182460000,182459999,-0.43
182520000,182519999,-0.29
182580000,182579999,-0.19
182640000,182640006,6.49
182700000,182699998,-1.42
182760000,182760003,3.45
182820000,182819998,-1.69
182880000,182879998,-1.60
182940000,182939998,-1.11
183000000,183000005,5.37
183060000,183059997,-2.14
183120000,183119998,-1.54
183180000,183180002,2.19
183240000,183239998,-1.50
183300000,183299998,-1.43
183360000,183359999,-0.93
183420000,183419999,-0.89
183480000,183479999,-0.72
183540000,183539999,-0.54
183600000,183599999,-0.40
183660000,183659999,-0.30
183720000,183720004,4.66
183780000,183779999,-0.82
183840000,183839999,-0.68
183900000,183899999,-0.57
183960000,183959999,-0.39
184020000,184019999,-0.35
184080000,184079999,-0.34
184140000,184140000,0.35
184200000,184199999,-0.33
184260000,184259999,-0.24
184320000,184319998,-1.25
184380000,184380000,0.43
184440000,184440000,0.13
184500000,184500000,0.20
184560000,184560000,0.12
184620000,184620000,0.16
184680000,184680000,0.14
184740000,184740000,0.18
184800000,184800000,0.58
184860000,184860000,0.13
184920000,184920000,0.15
184980000,184980000,0.39
