timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T02:16:00+0100,ADA-USDT,-0.996148,2025-10-01T01:31:00+0100
2025-10-01T02:17:00+0100,ADA-USDT,-0.996148,2025-10-01T01:31:00+0100
2025-10-01T02:18:00+0100,XRP-USDT,-0.997891,2025-10-01T01:42:00+0100
2025-10-01T02:19:00+0100,SOL-USDT,-0.993574,2025-10-01T01:32:00+0100
2025-10-01T02:20:00+0100,XRP-USDT,-0.993354,2025-10-01T01:49:00+0100
2025-10-01T02:21:00+0100,SOL-USDT,0.99301,2025-10-01T02:14:00+0100
2025-10-01T02:22:00+0100,ETH-USDT,-0.99397,2025-10-01T01:53:00+0100
2025-10-01T02:23:00+0100,BNB-USDT,-0.960798,2025-10-01T01:55:00+0100
2025-10-01T02:24:00+0100,BTC-USDT,0.900033,2025-10-01T01:49:00+0100
2025-10-01T02:25:00+0100,BTC-USDT,0.968694,2025-10-01T01:51:00+0100
2025-10-01T02:26:00+0100,SOL-USDT,-0.977067,2025-10-01T01:59:00+0100
2025-10-01T02:27:00+0100,ETH-USDT,-0.997004,2025-10-01T02:19:00+0100
2025-10-01T02:28:00+0100,ETH-USDT,-0.994904,2025-10-01T02:20:00+0100
2025-10-01T02:29:00+0100,ETH-USDT,-0.977101,2025-10-01T02:21:00+0100
2025-10-01T02:30:00+0100,XRP-USDT,-0.960835,2025-10-01T02:22:00+0100
2025-10-01T02:31:00+0100,SOL-USDT,-0.89048,2025-10-01T02:24:00+0100
2025-10-01T02:32:00+0100,LTC-USDT,-0.904165,2025-10-01T02:01:00+0100
2025-10-01T02:33:00+0100,BTC-USDT,0.976148,2025-10-01T01:50:00+0100
2025-10-01T02:34:00+0100,BTC-USDT,-0.99013,2025-10-01T01:57:00+0100
2025-10-01T02:35:00+0100,ETH-USDT,0.990657,2025-10-01T01:51:00+0100
2025-10-01T02:36:00+0100,ETH-USDT,0.991139,2025-10-01T01:52:00+0100
2025-10-01T02:37:00+0100,BTC-USDT,0.993211,2025-10-01T01:54:00+0100
2025-10-01T02:38:00+0100,BTC-USDT,0.977951,2025-10-01T01:55:00+0100
2025-10-01T02:39:00+0100,BTC-USDT,0.96836,2025-10-01T01:56:00+0100
2025-10-01T02:40:00+0100,BTC-USDT,0.993915,2025-10-01T01:57:00+0100
2025-10-01T02:41:00+0100,LTC-USDT,0.996948,2025-10-01T02:41:00+0100
2025-10-01T02:42:00+0100,LTC-USDT,0.996948,2025-10-01T02:41:00+0100
2025-10-01T02:43:00+0100,BTC-USDT,0.997735,2025-10-01T02:06:00+0100
2025-10-01T02:44:00+0100,DOGE-USDT,-0.994628,2025-10-01T01:44:00+0100
2025-10-01T02:45:00+0100,BNB-USDT,-0.996622,2025-10-01T02:36:00+0100
2025-10-01T02:46:00+0100,BNB-USDT,-0.995027,2025-10-01T02:37:00+0100
2025-10-01T02:47:00+0100,BTC-USDT,-0.995864,2025-10-01T02:36:00+0100
2025-10-01T02:48:00+0100,XRP-USDT,0.995136,2025-10-01T02:15:00+0100
2025-10-01T02:49:00+0100,ADA-USDT,0.996231,2025-10-01T02:05:00+0100
2025-10-01T02:50:00+0100,ADA-USDT,-0.988906,2025-10-01T02:32:00+0100
2025-10-01T02:51:00+0100,BTC-USDT,0.998956,2025-10-01T02:07:00+0100
2025-10-01T02:52:00+0100,BTC-USDT,0.998958,2025-10-01T02:08:00+0100
2025-10-01T02:53:00+0100,SOL-USDT,0.996993,2025-10-01T02:46:00+0100
2025-10-01T02:54:00+0100,SOL-USDT,0.996578,2025-10-01T02:47:00+0100
2025-10-01T02:55:00+0100,BNB-USDT,0.992429,2025-10-01T02:10:00+0100
2025-10-01T02:56:00+0100,DOGE-USDT,0.989871,2025-10-01T02:00:00+0100
2025-10-01T02:57:00+0100,DOGE-USDT,0.997243,2025-10-01T02:47:00+0100
